Timestamp,Motor1_Pressure,Motor1_Pressure_Flag,Motor1_Plunger_Position,Motor1_Valve_Position,Motor2_Pressure,Motor2_Pressure_Flag,Motor2_Plunger_Position,Motor2_Valve_Position,Motor3_Pressure,Motor3_Pressure_Flag,Motor3_Plunger_Position,Motor3_Valve_Position,Motor4_Pressure,Motor4_Pressure_Flag,Motor4_Plunger_Position,Motor4_Valve_Position,Motor5_Pressure,Motor5_Pressure_Flag,Motor5_Plunger_Position,Motor5_Valve_Position,Motor6_Pressure,Motor6_Pressure_Flag,Motor6_Plunger_Position,Motor6_Valve_Position
2025-09-19 14:48:22.504261,27.74412727355957,0,0.0,0,-5.232882022857666,0,0.0,0,-1.757412314414978,0,0.0,0,3.4417564868927,0,0.0,0,-5.307887554168701,0,0.0,0,1.7531989812850952,0,0.0,0
2025-09-19 14:48:22.541450,27.74412727355957,0,0.0,0,-5.232882022857666,0,0.0,0,-1.757412314414978,0,0.0,0,3.4417564868927,0,0.0,0,-5.307887554168701,0,0.0,0,1.7531989812850952,0,0.0,0
2025-09-19 14:48:22.561721,27.74412727355957,0,0.0,0,-5.232882022857666,0,0.0,0,-1.757412314414978,0,0.0,0,3.4417564868927,0,0.0,0,-5.307887554168701,0,0.0,0,1.7531989812850952,0,0.0,0
2025-09-19 14:48:22.582055,27.74412727355957,0,0.0,0,-3.4886035919189453,0,0.0,0,-1.757412314414978,0,0.0,0,3.4417564868927,0,0.0,0,-5.307887554168701,0,0.0,0,1.7531989812850952,0,0.0,0
2025-09-19 14:48:22.603327,27.74412727355957,0,0.0,0,-5.232882022857666,0,0.0,0,-1.757412314414978,0,0.0,0,3.4417564868927,0,0.0,0,-5.307887554168701,0,0.0,0,1.7531989812850952,0,0.0,0
2025-09-19 14:48:22.624048,27.74412727355957,0,0.0,0,-5.232882022857666,0,0.0,0,-1.757412314414978,0,0.0,0,3.4417564868927,0,0.0,0,-5.307887554168701,0,0.0,0,1.7531989812850952,0,0.0,0
2025-09-19 14:48:22.644107,27.74412727355957,0,0.0,0,-5.232882022857666,0,0.0,0,-1.757412314414978,0,0.0,0,3.4417564868927,0,0.0,0,-5.307887554168701,0,0.0,0,1.7531989812850952,0,0.0,0
2025-09-19 14:48:22.664913,27.74412727355957,0,0.0,0,-5.232882022857666,0,0.0,0,-1.757412314414978,0,0.0,0,3.4417564868927,0,0.0,0,-5.307887554168701,0,0.0,0,1.7531989812850952,0,0.0,0
2025-09-19 14:48:22.684873,27.74412727355957,0,0.0,0,-5.232882022857666,0,0.0,0,-1.757412314414978,0,0.0,0,3.4417564868927,0,0.0,0,-5.307887554168701,0,0.0,0,1.7531989812850952,0,0.0,0
2025-09-19 14:48:22.705016,27.74412727355957,0,0.0,0,-5.232882022857666,0,0.0,0,-1.757412314414978,0,0.0,0,3.4417564868927,0,0.0,0,-5.307887554168701,0,0.0,0,1.7531989812850952,0,0.0,0
